laureate_id,file_name,gender,known_name,full_name,birth_year,award_year,category,prize_amount_adjusted,motivation,affiliation_name,affiliation_city,award_country,award_continent,prize_index,is_science
1054,robson,male,Richard Robson,Richard Robson,1937.0,2025,Chemistry,11000000,for the development of metal–organic frameworks,University of Melbourne,Melbourne,Australia,Oceania,1,1
698,stone,male,Richard Stone,Richard Stone,1913.0,1984,Economic Sciences,4782579,for having made fundamental contributions to the development of systems of national accounts and hence greatly improved the basis for empirical economic analysis,University of Cambridge,Cambridge,United Kingdom,Europe,1,1
176,willstatter,male,Richard Willstätter,Richard Martin Willstätter,1872.0,1915,Chemistry,7862394,"for his researches on plant pigments, especially chlorophyll",Kaiser-Wilhelm-Institut (now Max-Planck Institut) für Chemie,Berlin-Dahlem,Germany,Europe,1,1
182,zsigmondy,male,Richard Zsigmondy,Richard Adolf Zsigmondy,1865.0,1925,Chemistry,4060423,"for his demonstration of the heterogenous nature of colloid solutions and for the methods he used, which have since become fundamental in modern colloid chemistry",Goettingen University,Göttingen,Germany,Europe,1,1
554,tum,female,Rigoberta Menchú Tum,Rigoberta Menchú Tum,1959.0,1992,Peace,11613791,for her struggle for social justice and ethno-cultural reconciliation based on respect for the rights of indigenous peoples,,,Guatemala,North America,1,0
435,levi-montalcini,female,Rita Levi-Montalcini,Rita Levi-Montalcini,1909.0,1986,Physiology or Medicine,5182514,for their discoveries of growth factors,Institute of Cell Biology of the C.N.R.,Rome,Italy,Europe,1,1
258,hoffmann,male,Roald Hoffmann,Roald Hoffmann,1937.0,1981,Chemistry,3704688,"for their theories, developed independently, concerning the course of chemical reactions",Cornell University,"Ithaca, NY",USA,North America,1,1
28,millikan,male,Robert A. Millikan,Robert Andrews Millikan,1868.0,1923,Physics,4007513,for his work on the elementary charge of electricity and on the photoelectric effect,California Institute of Technology (Caltech),"Pasadena, CA",USA,North America,1,1
155,laughlin,male,Robert B. Laughlin,Robert B. Laughlin,1950.0,1998,Physics,12283299,for their discovery of a new form of quantum fluid with fractionally charged excitations,Stanford University,"Stanford, CA",USA,North America,1,1
996,wilson,male,Robert B. Wilson,Robert B. Wilson,1937.0,2020,Economic Sciences,12361835,for improvements to auction theory and inventions of new auction formats,Stanford University,"Stanford, CA",USA,North America,1,1
231,woodward,male,Robert B. Woodward,Robert Burns Woodward,1917.0,1965,Chemistry,3519063,for his outstanding achievements in the art of organic synthesis,Harvard University,"Cambridge, MA",USA,North America,1,1
308,barany,male,Robert Bárány,Robert Bárány,1876.0,1914,Physiology or Medicine,8930767,for his work on the physiology and pathology of the vestibular apparatus,Vienna University,Vienna,Austria,Europe,1,1
717,merton,male,Robert C. Merton,Robert C. Merton,1944.0,1997,Economic Sciences,12105174,for a new method to determine the value of derivatives,Harvard University,"Cambridge, MA",USA,North America,1,1
151,richardson,male,Robert C. Richardson,Robert C. Richardson,1937.0,1996,Physics,12000958,for their discovery of superfluidity in helium-3,Cornell University,"Ithaca, NY",USA,North America,1,1
502,chelwood,male,"Robert Cecil, Viscount Cecil of Chelwood","Edgar Algernon Robert Gascoyne-Cecil, 1st Viscount Cecil of Chelwood",1864.0,1937,Peace,5963742,"for his tireless effort in support of the League of Nations, disarmament and peace",,,United Kingdom,Europe,1,0
714,lucas,male,Robert E. Lucas Jr.,Robert E. Lucas Jr.,1937.0,1995,Economic Sciences,11732784,"for having developed and applied the hypothesis of rational expectations, and thereby having transformed macroeconomic analysis and deepened our understanding of economic policy",University of Chicago,"Chicago, IL",USA,North America,1,1
284,curl,male,Robert F. Curl Jr.,Robert F. Curl Jr.,1933.0,1996,Chemistry,12000958,for their discovery of fullerenes,Rice University,"Houston, TX",USA,North America,1,1
771,engle,male,Robert F. Engle III,Robert F. Engle III,1942.0,2003,Economic Sciences,14930730,for methods of analyzing economic time series with time-varying volatility (ARCH),New York University,"New York, NY",USA,North America,1,1
458,furchgott,male,Robert F. Furchgott,Robert F. Furchgott,1916.0,1998,Physiology or Medicine,12283299,for their discoveries concerning nitric oxide as a signalling molecule in the cardiovascular system,SUNY Health Science Center,"Brooklyn, NY",USA,North America,1,1
848,edwards,male,Robert G. Edwards,Robert G. Edwards,1925.0,2010,Physiology or Medicine,13681477,for the development of in vitro fertilization,University of Cambridge,Cambridge,United Kingdom,Europe,1,1
795,grubbs,male,Robert H. Grubbs,Robert H. Grubbs,1942.0,2005,Chemistry,14809494,for the development of the metathesis method in organic synthesis,California Institute of Technology (Caltech),"Pasadena, CA",USA,North America,1,1
75,hofstadter,male,Robert Hofstadter,Robert Hofstadter,1915.0,1961,Physics,3639892,for his pioneering studies of electron scattering in atomic nuclei and for his thereby achieved discoveries concerning the structure of the nucleons,Stanford University,"Stanford, CA",USA,North America,1,1
271,huber,male,Robert Huber,Robert Huber,1937.0,1988,Chemistry,5874628,for the determination of the three-dimensional structure of a photosynthetic reaction centre,Max-Planck-Institut für Biochemie,Martinsried,Germany,Europe,1,1
799,aumann,male,Robert J. Aumann,Robert J. Aumann,1930.0,2005,Economic Sciences,14809494,for having enhanced our understanding of conflict and cooperation through game-theory analysis,"University of Jerusalem, Center for RationalityHebrew",Jerusalem,Israel,Asia,1,1
878,lefkowitz,male,Robert J. Lefkowitz,Robert J. Lefkowitz,1943.0,2012,Chemistry,10573021,for studies of G-protein-coupled receptors,Howard Hughes Medical Institute,,USA,North America,1,1
896,shiller,male,Robert J. Shiller,Robert J. Shiller,1946.0,2013,Economic Sciences,10578918,for their empirical analysis of asset prices,Yale University,"New Haven, CT",USA,North America,1,1
297,koch,male,Robert Koch,Robert Koch,1843.0,1905,Physiology or Medicine,9629677,for his investigations and discoveries in relation to tuberculosis,Institute for Infectious Diseases,Berlin,Germany,Europe,1,1
701,solow,male,Robert M. Solow,Robert M. Solow,1924.0,1987,Economic Sciences,5405582,for his contributions to the theory of economic growth,Massachusetts Institute of Technology (MIT),"Cambridge, MA",USA,North America,1,1
720,mundell,male,Robert Mundell,Robert A. Mundell,1932.0,1999,Economic Sciences,12707531,for his analysis of monetary and fiscal policy under different exchange rate regimes and his analysis of optimum currency areas,Columbia University,"New York, NY",USA,North America,1,1
232,mulliken,male,Robert S. Mulliken,Robert S. Mulliken,1896.0,1966,Chemistry,3521287,for his fundamental work concerning chemical bonds and the electronic structure of molecules by the molecular orbital method,University of Chicago,"Chicago, IL",USA,North America,1,1
96,schrieffer,male,Robert Schrieffer,John Robert Schrieffer,1931.0,1972,Physics,4230781,"for their jointly developed theory of superconductivity, usually called the BCS-theory",University of Pennsylvania,"Philadelphia, PA",USA,North America,1,1
709,fogel,male,Robert W. Fogel,Robert W. Fogel,1927.0,1993,Economic Sciences,11436789,for having renewed research in economic history by applying economic theory and quantitative methods in order to explain economic and institutional change,University of Chicago,"Chicago, IL",USA,North America,1,1
388,holley,male,Robert W. Holley,Robert W. Holley,1922.0,1968,Physiology or Medicine,3859767,for their interpretation of the genetic code and its function in protein synthesis,Cornell University,"Ithaca, NY",USA,North America,1,1
112,wilson,male,Robert Woodrow Wilson,Robert Woodrow Wilson,1936.0,1978,Physics,3665192,for their discovery of cosmic microwave background radiation,Bell Laboratories,"Holmdel, NJ",USA,North America,1,1
770,mackinnon,male,Roderick MacKinnon,Roderick MacKinnon,1956.0,2003,Chemistry,14930730,for structural and mechanistic studies of ion channels,Rockefeller University,"New York, NY",USA,North America,1,1
399,porter,male,Rodney R. Porter,Rodney R. Porter,1917.0,1972,Physiology or Medicine,4230781,for their discoveries concerning the chemical structure of antibodies,University of Oxford,Oxford,United Kingdom,Europe,1,1
822,myerson,male,Roger B. Myerson,Roger B. Myerson,1951.0,2007,Economic Sciences,14291742,for having laid the foundations of mechanism design theory,University of Chicago,"Chicago, IL",USA,North America,1,1
806,kornberg,male,Roger D. Kornberg,Roger D. Kornberg,1947.0,2006,Chemistry,14608749,for his studies of the molecular basis of eukaryotic transcription,Stanford University,"Stanford, CA",USA,North America,1,1
411,guillemin,male,Roger Guillemin,Roger Guillemin,1924.0,1977,Physiology or Medicine,3896009,for their discoveries concerning the peptide hormone production of the brain,The Salk Institute,"San Diego, CA",USA,North America,1,1
609,gard,male,Roger Martin du Gard,Roger Martin du Gard,1881.0,1937,Literature,5963742,for the artistic power and truth with which he has depicted human conflict as well as some fundamental aspects of contemporary life in his novel-cycle <I>Les Thibault</I>,,,France,Europe,1,0
988,penrose,male,Roger Penrose,Roger Penrose,1931.0,2020,Physics,12361835,for the discovery that black hole formation is a robust prediction of the general theory of relativity,University of Oxford,Oxford,United Kingdom,Europe,1,1
422,sperry,male,Roger W. Sperry,Roger W. Sperry,1913.0,1981,Physiology or Medicine,3704688,for his discoveries concerning the functional specialization of the cerebral hemispheres,California Institute of Technology (Caltech),"Pasadena, CA",USA,North America,1,1
831,tsien,male,Roger Y. Tsien,Roger Y. Tsien,1952.0,2008,Chemistry,13817016,"for the discovery and development of the green fluorescent protein, GFP",University of California,"San Diego, CA",USA,North America,1,1
456,zinkernagel,male,Rolf M. Zinkernagel,Rolf M. Zinkernagel,1944.0,1996,Physiology or Medicine,12000958,for their discoveries concerning the specificity of the cell mediated immune defence,"University of Zurich, Institute of Experimental Immunology",Zurich,Switzerland,Europe,1,1
584,rolland,male,Romain Rolland,Romain Rolland,1866.0,1915,Literature,7862394,as a tribute to the lofty idealism of his literary production and to the sympathy and love of truth with which he has described different types of human beings,,,France,Europe,1,0
234,norrish,male,Ronald G.W. Norrish,Ronald George Wreyford Norrish,1897.0,1967,Chemistry,3595829,"for their studies of extremely fast chemical reactions, effected by disturbing the equilibrium by means of very short pulses of energy",Institute of Physical Chemistry,Cambridge,United Kingdom,Europe,1,1
707,coase,male,Ronald H. Coase,Ronald H. Coase,1910.0,1991,Economic Sciences,10968389,for his discovery and clarification of the significance of transaction costs and property rights for the institutional structure and functioning of the economy,University of Chicago,"Chicago, IL",USA,North America,1,1
294,ross,male,Ronald Ross,Ronald Ross,1857.0,1902,Physiology or Medicine,10191492,"for his work on malaria, by which he has shown how it enters the organism and thereby has laid the foundation for successful research on this disease and methods of combating it",University College,Liverpool,United Kingdom,Europe,1,1
413,yalow,female,Rosalyn Yalow,Rosalyn Yalow,1921.0,1977,Physiology or Medicine,3896009,for the development of radioimmunoassays of peptide hormones,Veterans Administration Hospital,"Bronx, NY",USA,North America,1,1
791,glauber,male,Roy J. Glauber,Roy J. Glauber,1925.0,2005,Physics,14809494,for his contribution to the quantum theory of optical coherence,Harvard University,"Cambridge, MA",USA,North America,1,1
578,eucken,male,Rudolf Eucken,Rudolf Christoph Eucken,1846.0,1908,Literature,8958535,"in recognition of his earnest search for truth, his penetrating power of thought, his wide range of vision, and the warmth and strength in presentation with which in his numerous works he has vindicated and developed an idealistic philosophy of life",,,Germany,Europe,1,0
76,mossbauer,male,Rudolf Mössbauer,Rudolf Ludwig Mössbauer,1929.0,1961,Physics,3639892,for his researches concerning the resonance absorption of gamma radiation and his discovery in this connection of the effect which bears his name,Technical University,Munich,Germany,Europe,1,1
277,marcus,male,Rudolph A. Marcus,Rudolph A. Marcus,1923.0,1992,Chemistry,11613791,for his contributions to the theory of electron transfer reactions in chemical systems,California Institute of Technology (Caltech),"Pasadena, CA",USA,North America,1,1
577,kipling,male,Rudyard Kipling,Rudyard Kipling,1865.0,1907,Literature,8894198,"in consideration of the power of observation, originality of imagination, virility of ideas and remarkable talent for narration which characterize the creations of this world-famous author",,,United Kingdom,Europe,1,0
143,hulse,male,Russell A. Hulse,Russell A. Hulse,1950.0,1993,Physics,11436789,"for the discovery of a new type of pulsar, a discovery that has opened up new possibilities for the study of gravitation",Princeton University,"Princeton, NJ",USA,North America,1,1
742,noyori,male,Ryoji Noyori,Ryoji Noyori,1938.0,2001,Chemistry,15547541,for their work on chirally catalysed hydrogenation reactions,Nagoya University,Nagoya,Japan,Asia,1,1
631,perse,male,Saint-John Perse,Saint-John Perse,1887.0,1960,Literature,3369907,for the soaring flight and the evocative imagery of his poetry which in a visionary fashion reflects the conditions of our time,,,France,Europe,1,0
393,luria,male,Salvador E. Luria,Salvador E. Luria,1912.0,1969,Physiology or Medicine,4023190,for their discoveries concerning the replication mechanism and the genetic structure of viruses,Massachusetts Institute of Technology (MIT),"Cambridge, MA",USA,North America,1,1
630,quasimodo,male,Salvatore Quasimodo,Salvatore Quasimodo,1901.0,1959,Literature,3419788,"for his lyrical poetry, which with classical fire expresses the tragic experience of life in our own times",,,Italy,Europe,1,0
643,beckett,male,Samuel Beckett,Samuel Beckett,1906.0,1969,Literature,4023190,"for his writing, which - in new forms for the novel and drama - in the destitution of modern man acquires its elevation",,,Ireland,Europe,1,0
106,ting,male,Samuel C.C. Ting,Samuel Chao Chung Ting,1936.0,1976,Physics,4226835,for their pioneering work in the discovery of a heavy elementary particle of a new kind,Massachusetts Institute of Technology (MIT),"Cambridge, MA",USA,North America,1,1
299,cajal,male,Santiago Ramón y Cajal,Santiago Ramón y Cajal,1852.0,1906,Physiology or Medicine,9384824,in recognition of their work on the structure of the nervous system,Madrid University,Madrid,Spain,Europe,1,1
917,omura,male,Satoshi Ōmura,Satoshi Ōmura,1935.0,2015,Physiology or Medicine,10602571,for their discoveries concerning a novel therapy against infections caused by roundworm parasites,Kitasato University,Tokyo,Japan,Asia,1,1
652,bellow,male,Saul Bellow,Saul Bellow,1915.0,1976,Literature,4226835,for the human understanding and subtle analysis of contemporary culture that are combined in his work,,,USA,North America,1,0
864,perlmutter,male,Saul Perlmutter,Saul Perlmutter,1959.0,2011,Physics,13335208,for the discovery of the accelerating expansion of the Universe through observations of distant supernovae,Lawrence Berkeley National Laboratory,"Berkeley, CA",USA,North America,1,1
672,heaney,male,Seamus Heaney,Seamus Heaney,1939.0,1995,Literature,11732784,"for works of lyrical beauty and ethical depth, which exalt everyday miracles and the living past",,,Ireland,Europe,1,0
532,macbride,male,Seán MacBride,Seán MacBride,1904.0,1974,Peace,4126741,for his efforts to secure and develop human rights throughout the world,,,Ireland,Europe,1,0
579,lagerlof,female,Selma Lagerlöf,Selma Ottilia Lovisa Lagerlöf,1858.0,1909,Literature,8958535,"in appreciation of the lofty idealism, vivid imagination and spiritual perception that characterize her writings",,,Sweden,Europe,1,0
353,waksman,male,Selman A. Waksman,Selman Abraham Waksman,1888.0,1952,Physiology or Medicine,3220326,"for his discovery of streptomycin, the first antibiotic effective against tuberculosis",Rutgers University,"New Brunswick, NJ",USA,North America,1,1
876,haroche,male,Serge Haroche,Serge Haroche,1944.0,2012,Physics,10573021,for ground-breaking experimental methods that enable measuring and manipulation of individual quantum systems,Collège de France,Paris,France,Europe,1,1
367,ochoa,male,Severo Ochoa,Severo Ochoa,1905.0,1959,Physiology or Medicine,3419788,for their discovery of the mechanisms in the biological synthesis of ribonucleic acid and deoxyribonucleic acid,"New York University, College of Medicine","New York, NY",USA,North America,1,1
113,glashow,male,Sheldon Glashow,Sheldon Lee Glashow,1932.0,1979,Physics,3778486,"for their contributions to the theory of the unified weak and electromagnetic interaction between elementary particles, including, inter alia, the prediction of the weak neutral current","Harvard University, Lyman Laboratory","Cambridge, MA",USA,North America,1,1
558,peres,male,Shimon Peres,Shimon Peres,1923.0,1994,Peace,11696265,for their efforts to create peace in the Middle East,,,Israel,Asia,1,0
1049,sakaguchi,male,Shimon Sakaguchi,Shimon Sakaguchi,1951.0,2025,Physiology or Medicine,11000000,for their discoveries concerning peripheral immune tolerance,The University of Osaka,Osaka,Japan,Asia,1,1
875,yamanaka,male,Shinya Yamanaka,Shinya Yamanaka,1962.0,2012,Physiology or Medicine,10573021,for the discovery that mature cells can be reprogrammed to become pluripotent,Kyoto University,Kyoto,Japan,Asia,1,1
773,ebadi,female,Shirin Ebadi,Shirin Ebadi,1947.0,2003,Peace,14930730,for her efforts for democracy and human rights. She has focused especially on the struggle for the rights of women and children,,,Iran,Asia,1,0
639,agnon,male,Shmuel Agnon,Shmuel Yosef Agnon,1888.0,1966,Literature,3521287,for his profoundly characteristic narrative art with motifs from the life of the Jewish people,,,Israel,Asia,1,0
908,nakamura,male,Shuji Nakamura,Shuji Nakamura,1954.0,2014,Physics,10596648,for the invention of efficient blue light-emitting diodes which has enabled bright and energy-saving white light sources,University of California,"Santa Barbara, CA",USA,North America,1,1
273,altman,male,Sidney Altman,Sidney Altman,1939.0,1989,Chemistry,6629077,for their discovery of catalytic properties of RNA,Yale University,"New Haven, CT",USA,North America,1,1
601,undset,female,Sigrid Undset,Sigrid Undset,1882.0,1928,Literature,5637915,principally for her powerful descriptions of Northern life during the Middle Ages,,,Norway,Europe,1,0
1045,johnson,male,Simon Johnson,Simon Henry Roberts Johnson,1963.0,2024,Economic Sciences,11000000,for studies of how institutions are formed and affect prosperity,Massachusetts Institute of Technology (MIT),"Cambridge, MA",USA,North America,1,1
680,kuznets,male,Simon Kuznets,Simon Kuznets,1901.0,1971,Economic Sciences,4200591,for his empirically founded interpretation of economic growth which has led to new and deepened insight into the economic and social structure and process of development,Harvard University,"Cambridge, MA",USA,North America,1,1
125,meer,male,Simon van der Meer,Simon van der Meer,1925.0,1984,Physics,4782579,"for their decisive contributions to the large project, which led to the discovery of the field particles W and Z, communicators of weak interaction",CERN,Geneva,Switzerland,Europe,1,1
84,tomonaga,male,Sin-Itiro Tomonaga,Sin-Itiro Tomonaga,1906.0,1965,Physics,3519063,"for their fundamental work in quantum electrodynamics, with deep-ploughing consequences for the physics of elementary particles",Tokyo University of Education,Tokyo,Japan,Asia,1,1
603,lewis,male,Sinclair Lewis,Sinclair Lewis,1885.0,1930,Literature,6407146,"for his vigorous and graphic art of description and his ability to create, with wit and humour, new types of characters",,,USA,North America,1,0
339,fleming,male,Sir Alexander Fleming,Sir Alexander Fleming,1881.0,1945,Physiology or Medicine,3161325,for the discovery of penicillin and its curative effect in various infectious diseases,London University,London,United Kingdom,Europe,1,1
693,lewis,male,Sir Arthur Lewis,Sir Arthur Lewis,1915.0,1979,Economic Sciences,3778486,for their pioneering research into economic development research with particular consideration of the problems of developing countries,Princeton University,"Princeton, NJ",USA,North America,1,1
488,chamberlain,male,Sir Austen Chamberlain,Sir Austen Chamberlain,1863.0,1925,Peace,4060423,for his crucial role in bringing about the Locarno Treaty,,,United Kingdom,Europe,1,0
394,katz,male,Sir Bernard Katz,Sir Bernard Katz,1911.0,1970,Physiology or Medicine,4018644,"for their discoveries concerning the humoral transmitters in the nerve terminals and the mechanism for their storage, release and inactivation",University College,London,United Kingdom,Europe,1,1
37,raman,male,Sir Chandrasekhara Venkata Raman,Sir Chandrasekhara Venkata Raman,1888.0,1930,Physics,6407146,for his work on the scattering of light and for the discovery of the effect named after him,Calcutta University,Calcutta,India,Asia,1,1
323,sherrington,male,Sir Charles Sherrington,Sir Charles Scott Sherrington,1857.0,1932,Physiology or Medicine,6675842,for their discoveries regarding the functions of neurons,University of Oxford,Oxford,United Kingdom,Europe,1,1
219,hinshelwood,male,Sir Cyril Hinshelwood,Sir Cyril Norman Hinshelwood,1897.0,1956,Chemistry,3413609,for their researches into the mechanism of chemical reactions,University of Oxford,Oxford,United Kingdom,Europe,1,1
369,burnet,male,Sir Frank Macfarlane Burnet,Sir Frank Macfarlane Burnet,1899.0,1960,Physiology or Medicine,3369907,for discovery of acquired immunological tolerance,Walter and Eliza Hall Institute for Medical Research,Melbourne,Australia,Oceania,1,1
320,hopkins,male,Sir Frederick Hopkins,Sir Frederick Gowland Hopkins,1861.0,1929,Physiology or Medicine,6206272,for his discovery of the growth-stimulating vitamins,University of Cambridge,Cambridge,United Kingdom,Europe,1,1
965,winter,male,Sir Gregory P. Winter,Sir Gregory P. Winter,1951.0,2018,Chemistry,11380800,for the phage display of peptides and antibodies,MRC Laboratory of Molecular Biology,Cambridge,United Kingdom,Europe,1,1
285,kroto,male,Sir Harold Kroto,Sir Harold W. Kroto,1939.0,1996,Chemistry,12000958,for their discovery of fullerenes,University of Sussex,Brighton,United Kingdom,Europe,1,1
330,dale,male,Sir Henry Dale,Sir Henry Hallett Dale,1875.0,1936,Physiology or Medicine,6213186,for their discoveries relating to chemical transmission of nerve impulses,National Institute for Medical Research,London,United Kingdom,Europe,1,1
341,florey,male,Sir Howard Florey,Sir Howard Walter Florey,1898.0,1945,Physiology or Medicine,3161325,for the discovery of penicillin and its curative effect in various infectious diseases,University of Oxford,Oxford,United Kingdom,Europe,1,1
932,stoddart,male,Sir J. Fraser Stoddart,Sir J. Fraser Stoddart,1942.0,2016,Chemistry,10496956,for the design and synthesis of molecular machines,Northwestern University,"Evanston, IL",USA,North America,1,1
437,black,male,Sir James W. Black,Sir James W. Black,1924.0,1988,Physiology or Medicine,5874628,for their discoveries of important principles for drug treatment,"London University, King's College Hospital Medical School",London,United Kingdom,Europe,1,1
874,gurdon,male,Sir John B. Gurdon,Sir John B. Gurdon,1933.0,2012,Physiology or Medicine,10573021,for the discovery that mature cells can be reprogrammed to become pluripotent,Gurdon Institute,Cambridge,United Kingdom,Europe,1,1
375,eccles,male,Sir John Eccles,Sir John Carew Eccles,1903.0,1963,Physiology or Medicine,3590371,for their discoveries concerning the ionic mechanisms involved in excitation and inhibition in the peripheral and central portions of the nerve cell membrane,Australian National University,Canberra,Australia,Oceania,1,1
812,evans,male,Sir Martin J. Evans,Sir Martin J. Evans,1941.0,2007,Physiology or Medicine,14291742,for their discoveries of principles for introducing specific gene modifications in mice by the use of embryonic stem cells,Cardiff University,Cardiff,United Kingdom,Europe,1,1
108,mott,male,Sir Nevill F. Mott,Sir Nevill Francis Mott,1905.0,1977,Physics,3896009,for their fundamental theoretical investigations of the electronic structure of magnetic and disordered systems,University of Cambridge,Cambridge,United Kingdom,Europe,1,1
498,angell,male,Sir Norman Angell,Sir Norman Angell (Ralph Lane),1872.0,1933,Peace,6845037,for having exposed by his pen the illusion of war and presented a convincing plea for international cooperation and peace,,,United Kingdom,Europe,1,0
737,nurse,male,Sir Paul Nurse,Sir Paul M. Nurse,1949.0,2001,Physiology or Medicine,15547541,for their discoveries of key regulators of the cell cycle,Imperial Cancer Research Fund,London,United Kingdom,Europe,1,1
971,ratcliffe,male,Sir Peter J. Ratcliffe,Sir Peter J. Ratcliffe,1954.0,2019,Physiology or Medicine,11178104,for their discoveries of how cells sense and adapt to oxygen availability,University of Oxford,Oxford,United Kingdom,Europe,1,1
765,mansfield,male,Sir Peter Mansfield,Sir Peter Mansfield,1933.0,2003,Physiology or Medicine,14930730,for their discoveries concerning magnetic resonance imaging,"University of Nottingham, School of Physics and Astronomy",Nottingham,United Kingdom,Europe,1,1
207,robinson,male,Sir Robert Robinson,Sir Robert Robinson,1886.0,1947,Chemistry,3685518,"for his investigations on plant products of biological importance, especially the alkaloids",University of Oxford,Oxford,United Kingdom,Europe,1,1
163,ramsay,male,Sir William Ramsay,Sir William Ramsay,1852.0,1904,Chemistry,9822844,"in recognition of his services in the discovery of the inert gaseous elements in air, and his determination of their place in the periodic system",University College,London,United Kingdom,Europe,1,1
242,moore,male,Stanford Moore,Stanford Moore,1913.0,1972,Chemistry,4230781,for their contribution to the understanding of the connection between chemical structure and catalytic activity of the active centre of the ribonuclease molecule,Rockefeller University,"New York, NY",USA,North America,1,1
457,prusiner,male,Stanley B. Prusiner,Stanley B. Prusiner,1942.0,1997,Physiology or Medicine,12105174,for his discovery of Prions - a new biological principle of infection,University of California School of Medicine,"San Francisco, CA",USA,North America,1,1
434,cohen,male,Stanley Cohen,Stanley Cohen,1922.0,1986,Physiology or Medicine,5182514,for their discoveries of growth factors,Vanderbilt University School of Medicine,"Nashville, TN",USA,North America,1,1
910,hell,male,Stefan W. Hell,Stefan W. Hell,1962.0,2014,Chemistry,10596648,for the development of super-resolved fluorescence microscopy,Max Planck Institute for Biophysical Chemistry,Göttingen,Germany,Europe,1,1
152,chu,male,Steven Chu,Steven Chu,1948.0,1997,Physics,12105174,for development of methods to cool and trap atoms with laser light,Stanford University,"Stanford, CA",USA,North America,1,1
115,weinberg,male,Steven Weinberg,Steven Weinberg,1933.0,1979,Physics,3778486,"for their contributions to the theory of the unified weak and electromagnetic interaction between elementary particles, including, inter alia, the prediction of the weak neutral current",Harvard University,"Cambridge, MA",USA,North America,1,1
122,chandrasekhar,male,Subrahmanyan Chandrasekhar,Subrahmanyan Chandrasekhar,1910.0,1983,Physics,4698151,for his theoretical studies of the physical processes of importance to the structure and evolution of the stars,University of Chicago,"Chicago, IL",USA,North America,1,1
569,prudhomme,male,Sully Prudhomme,Sully Prudhomme,1839.0,1901,Literature,10833458,"in special recognition of his poetic composition, which gives evidence of lofty idealism, artistic perfection and a rare combination of the qualities of both heart and intellect",,,France,Europe,1,0
425,bergstrom,male,Sune K. Bergström,Sune K. Bergström,1916.0,1982,Physiology or Medicine,3923237,for their discoveries concerning prostaglandins and related biologically active substances,Karolinska Institutet,Stockholm,Sweden,Europe,1,1
1053,kitagawa,male,Susumu Kitagawa,Susumu Kitagawa,1951.0,2025,Chemistry,11000000,for the development of metal–organic frameworks,Kyoto University,Kyoto,Japan,Asia,1,1
436,tonegawa,male,Susumu Tonegawa,Susumu Tonegawa,1939.0,1987,Physiology or Medicine,5405582,for his discovery of the genetic principle for generation of antibody diversity,Massachusetts Institute of Technology (MIT),"Cambridge, MA",USA,North America,1,1
162,arrhenius,male,Svante Arrhenius,Svante August Arrhenius,1859.0,1903,Chemistry,9857642,in recognition of the extraordinary services he has rendered to the advancement of chemistry by his electrolytic theory of dissociation,Stockholm University,Stockholm,Sweden,Europe,1,1
1011,paabo,male,Svante Pääbo,Svante Pääbo,1955.0,2022,Physiology or Medicine,11162900,for his discoveries concerning the genomes of extinct hominins and human evolution,Max Planck Institute for Evolutionary Anthropology,Leipzig,Germany,Europe,1,1
924,alexievich,female,Svetlana Alexievich,Svetlana Alexievich,1948.0,2015,Literature,10602571,"for her polyphonic writings, a monument to suffering and courage in our time",,,Belarus,Europe,1,0
750,brenner,male,Sydney Brenner,Sydney Brenner,1927.0,2002,Physiology or Medicine,15218228,for their discoveries concerning genetic regulation of organ development and programmed cell death,The Molecular Sciences Institute,"Berkeley, CA",USA,North America,1,1
999,manabe,male,Syukuro Manabe,Syukuro Manabe,1931.0,2021,Physics,12096939,"for the physical modelling of Earth’s climate, quantifying variability and reliably predicting global warming",Princeton University,"Princeton, NJ",USA,North America,1,1
619,eliot,male,T.S. Eliot,Thomas Stearns Eliot,1888.0,1948,Literature,3865528,"for his outstanding, pioneer contribution to present-day poetry",,,United Kingdom,Europe,1,0
350,reichstein,male,Tadeus Reichstein,Tadeus Reichstein,1897.0,1950,Physiology or Medicine,3857077,"for their discoveries relating to the hormones of the adrenal cortex, their structure and biological effects",Basel University,Basel,Switzerland,Europe,1,1
919,kajita,male,Takaaki Kajita,Takaaki Kajita,1959.0,2015,Physics,10602571,"for the discovery of neutrino oscillations, which shows that neutrinos have mass",University of Tokyo,Kashiwa,Japan,Asia,1,1
959,honjo,male,Tasuku Honjo,Tasuku Honjo,1942.0,2018,Physiology or Medicine,11380800,for their discovery of cancer therapy by inhibition of negative immune regulation,Kyoto University,Kyoto,Japan,Asia,1,1
871,karman,female,Tawakkol Karman,Tawakkol Karman,1979.0,2011,Peace,13335208,for their non-violent struggle for the safety of women and for women's rights to full participation in peace-building work,,,Yemen,Asia,1,0
551,lama,male,The 14th Dalai Lama,The 14th Dalai Lama (Tenzin Gyatso),1935.0,1989,Peace,6629077,for advocating peaceful solutions based upon tolerance and mutual respect in order to preserve the historical and cultural heritage of his people,,,India,Asia,1,0
183,svedberg,male,The Svedberg,The (Theodor) Svedberg,1884.0,1926,Chemistry,4138987,for his work on disperse systems,Uppsala University,Uppsala,Sweden,Europe,1,1
303,kocher,male,Theodor Kocher,Emil Theodor Kocher,1841.0,1909,Physiology or Medicine,8958535,"for his work on the physiology, pathology and surgery of the thyroid gland",Berne University,Bern,Switzerland,Europe,1,1
