laureate_id,file_name,gender,known_name,full_name,birth_date,birth_year,birth_country,birth_country_now,birth_continent,birth_location,death_year,prize_count,first_award_year,first_category,first_prize_amount_adjusted,first_motivation,first_affiliation_name,first_affiliation_city,first_award_country,first_award_continent,is_science
941,weiss,male,Rainer Weiss,Rainer Weiss,1932-09-29,1932.0,Germany,Germany,Europe,"Berlin, Germany",2025.0,1,2017,Physics,11603589,for decisive contributions to the LIGO detector and the observation of gravitational waves,LIGO/VIRGO Collaboration,,,,1
511,bunche,male,Ralph Bunche,Ralph Bunche,1904-08-07,1904.0,USA,USA,North America,"Detroit, MI, USA",1971.0,1,1950,Peace,3857077,for his work as mediator in Palestine in 1948-1949,Harvard University,"Cambridge, MA",USA,North America,0
863,steinman,male,Ralph M. Steinman,Ralph M. Steinman,1943-01-14,1943.0,Canada,Canada,North America,"Montreal, Canada",2011.0,1,2011,Physiology or Medicine,13335208,for his discovery of the dendritic cell and its role in adaptive immunity,Rockefeller University,"New York, NY",USA,North America,1
466,cremer,male,Randal Cremer,William Randal Cremer,1828-03-18,1828.0,United Kingdom,United Kingdom,Europe,"Fareham, United Kingdom",1908.0,1,1903,Peace,9857642,for his longstanding and devoted effort in favour of the ideas of peace and arbitration,,,United Kingdom,Europe,0
885,schekman,male,Randy W. Schekman,Randy W. Schekman,1948-12-30,1948.0,USA,USA,North America,"St. Paul, MN, USA",,1,2013,Physiology or Medicine,10578918,"for their discoveries of machinery regulating vesicle traffic, a major transport system in our cells",University of California,"Berkeley, CA",USA,North America,1
753,davis,male,Raymond Davis Jr.,Raymond Davis Jr.,1914-10-14,1914.0,USA,USA,North America,"Washington, D.C., USA",2006.0,1,2002,Physics,15218228,"for pioneering contributions to astrophysics, in particular for the detection of cosmic neutrinos",University of Pennsylvania,"Philadelphia, PA",USA,North America,1
989,genzel,male,Reinhard Genzel,Reinhard Genzel,1952-03-24,1952.0,Germany,Germany,Europe,"Bad Homburg vor der Höhe, Germany",,1,2020,Physics,12361835,for the discovery of a supermassive compact object at the centre of our galaxy,Max Planck Institute for Extraterrestrial Physics,Garching,Germany,Europe,1
713,selten,male,Reinhard Selten,Reinhard Selten,1930-10-05,1930.0,Germany,Poland,Europe,"Breslau, Germany (now Wroclaw, Poland)",2016.0,1,1994,Economic Sciences,11696265,for their pioneering analysis of equilibria in the theory of non-cooperative games,Rheinische Friedrich-Wilhelms-Universität,Bonn,Germany,Europe,1
407,dulbecco,male,Renato Dulbecco,Renato Dulbecco,1914-02-22,1914.0,Italy,Italy,Europe,"Catanzaro, Italy",2012.0,1,1975,Physiology or Medicine,4304697,for their discoveries concerning the interaction between tumour viruses and the genetic material of the cell,Imperial Cancer Research Fund Laboratory,London,United Kingdom,Europe,1
526,cassin,male,René Cassin,René Cassin,1887-10-05,1887.0,France,France,Europe,"Bayonne, France",1976.0,1,1968,Peace,3859767,for his struggle to ensure the rights of man as stipulated in the UN Declaration,,,France,Europe,0
755,giacconi,male,Riccardo Giacconi,Riccardo Giacconi,1931-10-06,1931.0,Italy,Italy,Europe,"Genoa, Italy",2018.0,1,2002,Physics,15218228,"for pioneering contributions to astrophysics, which have led to the discovery of cosmic X-ray sources",Associated Universities Inc.,"Washington, D.C.",USA,North America,1
774,axel,male,Richard Axel,Richard Axel,1946-07-02,1946.0,USA,USA,North America,"New York, NY, USA",,1,2004,Physiology or Medicine,14874529,for their discoveries of odorant receptors and the organization of the olfactory system,Columbia University,"New York, NY",USA,North America,1
286,smalley,male,Richard E. Smalley,Richard E. Smalley,1943-06-06,1943.0,USA,USA,North America,"Akron, OH, USA",2005.0,1,1996,Chemistry,12000958,for their discovery of fullerenes,Rice University,"Houston, TX",USA,North America,1
140,taylor,male,Richard E. Taylor,Richard E. Taylor,1929-11-02,1929.0,Canada,Canada,North America,"Medicine Hat, Alberta, Canada",2018.0,1,1990,Physics,8003376,"for their pioneering investigations concerning deep inelastic scattering of electrons on protons and bound neutrons, which have been of essential importance for the development of the quark model in particle physics",Stanford University,"Stanford, CA",USA,North America,1
851,heck,male,Richard F. Heck,Richard F. Heck,1931-08-15,1931.0,USA,USA,North America,"Springfield, MA, USA",2015.0,1,2010,Chemistry,13681477,for palladium-catalyzed cross couplings in organic synthesis,University of Delaware,,USA,North America,1
949,thaler,male,Richard H. Thaler,Richard H. Thaler,1945-09-12,1945.0,USA,USA,North America,"East Orange, NJ, USA",,1,2017,Economic Sciences,11603589,for his contributions to behavioural economics,University of Chicago,"Chicago, IL",USA,North America,1
946,henderson,male,Richard Henderson,Richard Henderson,1945-07-19,1945.0,Scotland,Scotland,Europe,"Edinburgh, Scotland",,1,2017,Chemistry,11603589,for developing cryo-electron microscopy for the high-resolution structure determination of biomolecules in solution,MRC Laboratory of Molecular Biology,Cambridge,United Kingdom,Europe,1
448,roberts,male,Richard J. Roberts,Richard J. Roberts,1943-09-06,1943.0,United Kingdom,United Kingdom,Europe,"Derby, United Kingdom",,1,1993,Physiology or Medicine,11436789,for their discoveries of split genes,New England Biolabs,"Beverly, MA",USA,North America,1
198,kuhn,male,Richard Kuhn,Richard Kuhn,1900-12-03,1900.0,Austria-Hungary,Austria,Europe,"Vienna, Austria-Hungary (now Austria)",1967.0,1,1938,Chemistry,5745118,for his work on carotenoids and vitamins,Kaiser-Wilhelm-Institut (now Max-Planck Institut) für Medizinische Forschung,Heidelberg,Germany,Europe,1
215,synge,male,Richard L.M. Synge,Richard Laurence Millington Synge,1914-10-28,1914.0,United Kingdom,United Kingdom,Europe,"Liverpool, United Kingdom",1994.0,1,1952,Chemistry,3220326,for their invention of partition chromatography,Rowett Research Institute,Bucksburn (Scotland),United Kingdom,Europe,1
86,feynman,male,Richard P. Feynman,Richard P. Feynman,1918-05-11,1918.0,USA,USA,North America,"New York, NY, USA",1988.0,1,1965,Physics,3519063,"for their fundamental work in quantum electrodynamics, with deep-ploughing consequences for the physics of elementary particles",California Institute of Technology (Caltech),"Pasadena, CA",USA,North America,1
276,ernst,male,Richard R. Ernst,Richard R. Ernst,1933-08-14,1933.0,Switzerland,Switzerland,Europe,"Winterthur, Switzerland",2021.0,1,1991,Chemistry,10968389,for his contributions to the development of the methodology of high resolution nuclear magnetic resonance (NMR) spectroscopy,Eidgenössische Technische Hochschule (Swiss Federal Institute of Technology),Zurich,Switzerland,Europe,1
796,schrock,male,Richard R. Schrock,Richard R. Schrock,1945-01-04,1945.0,USA,USA,North America,"Berne, IN, USA",,1,2005,Chemistry,14809494,for the development of the metathesis method in organic synthesis,Massachusetts Institute of Technology (MIT),"Cambridge, MA",USA,North America,1
1054,robson,male,Richard Robson,Richard Robson,1937-06-04,1937.0,United Kingdom,United Kingdom,Europe,"Glusburn, United Kingdom",,1,2025,Chemistry,11000000,for the development of metal–organic frameworks,University of Melbourne,Melbourne,Australia,Oceania,1
698,stone,male,Richard Stone,Richard Stone,1913-08-30,1913.0,United Kingdom,United Kingdom,Europe,"London, United Kingdom",1991.0,1,1984,Economic Sciences,4782579,for having made fundamental contributions to the development of systems of national accounts and hence greatly improved the basis for empirical economic analysis,University of Cambridge,Cambridge,United Kingdom,Europe,1
176,willstatter,male,Richard Willstätter,Richard Martin Willstätter,1872-08-13,1872.0,Germany,Germany,Europe,"Karlsruhe, Germany",1942.0,1,1915,Chemistry,7862394,"for his researches on plant pigments, especially chlorophyll",Kaiser-Wilhelm-Institut (now Max-Planck Institut) für Chemie,Berlin-Dahlem,Germany,Europe,1
182,zsigmondy,male,Richard Zsigmondy,Richard Adolf Zsigmondy,1865-04-01,1865.0,Austrian Empire,Austria,Europe,"Vienna, Austrian Empire (now Austria)",1929.0,1,1925,Chemistry,4060423,"for his demonstration of the heterogenous nature of colloid solutions and for the methods he used, which have since become fundamental in modern colloid chemistry",Goettingen University,Göttingen,Germany,Europe,1
554,tum,female,Rigoberta Menchú Tum,Rigoberta Menchú Tum,1959-01-09,1959.0,Guatemala,Guatemala,North America,"Aldea Chimel, Guatemala",,1,1992,Peace,11613791,for her struggle for social justice and ethno-cultural reconciliation based on respect for the rights of indigenous peoples,,,Guatemala,North America,0
435,levi-montalcini,female,Rita Levi-Montalcini,Rita Levi-Montalcini,1909-04-22,1909.0,Italy,Italy,Europe,"Turin, Italy",2012.0,1,1986,Physiology or Medicine,5182514,for their discoveries of growth factors,Institute of Cell Biology of the C.N.R.,Rome,Italy,Europe,1
258,hoffmann,male,Roald Hoffmann,Roald Hoffmann,1937-07-18,1937.0,Poland,Ukraine,Europe,"Zloczov, Poland (now Ukraine)",,1,1981,Chemistry,3704688,"for their theories, developed independently, concerning the course of chemical reactions",Cornell University,"Ithaca, NY",USA,North America,1
28,millikan,male,Robert A. Millikan,Robert Andrews Millikan,1868-03-22,1868.0,USA,USA,North America,"Morrison, IL, USA",1953.0,1,1923,Physics,4007513,for his work on the elementary charge of electricity and on the photoelectric effect,California Institute of Technology (Caltech),"Pasadena, CA",USA,North America,1
155,laughlin,male,Robert B. Laughlin,Robert B. Laughlin,1950-11-01,1950.0,USA,USA,North America,"Visalia, CA, USA",,1,1998,Physics,12283299,for their discovery of a new form of quantum fluid with fractionally charged excitations,Stanford University,"Stanford, CA",USA,North America,1
996,wilson,male,Robert B. Wilson,Robert B. Wilson,1937-05-16,1937.0,USA,USA,North America,"Geneva, NE, USA",,1,2020,Economic Sciences,12361835,for improvements to auction theory and inventions of new auction formats,Stanford University,"Stanford, CA",USA,North America,1
231,woodward,male,Robert B. Woodward,Robert Burns Woodward,1917-04-10,1917.0,USA,USA,North America,"Boston, MA, USA",1979.0,1,1965,Chemistry,3519063,for his outstanding achievements in the art of organic synthesis,Harvard University,"Cambridge, MA",USA,North America,1
308,barany,male,Robert Bárány,Robert Bárány,1876-04-22,1876.0,Austria,Austria,Europe,"Vienna, Austria",1936.0,1,1914,Physiology or Medicine,8930767,for his work on the physiology and pathology of the vestibular apparatus,Vienna University,Vienna,Austria,Europe,1
717,merton,male,Robert C. Merton,Robert C. Merton,1944-07-31,1944.0,USA,USA,North America,"New York, NY, USA",,1,1997,Economic Sciences,12105174,for a new method to determine the value of derivatives,Harvard University,"Cambridge, MA",USA,North America,1
151,richardson,male,Robert C. Richardson,Robert C. Richardson,1937-06-26,1937.0,USA,USA,North America,"Washington, D.C., USA",2013.0,1,1996,Physics,12000958,for their discovery of superfluidity in helium-3,Cornell University,"Ithaca, NY",USA,North America,1
502,chelwood,male,"Robert Cecil, Viscount Cecil of Chelwood","Edgar Algernon Robert Gascoyne-Cecil, 1st Viscount Cecil of Chelwood",1864-09-14,1864.0,United Kingdom,United Kingdom,Europe,"London, United Kingdom",1958.0,1,1937,Peace,5963742,"for his tireless effort in support of the League of Nations, disarmament and peace",,,United Kingdom,Europe,0
714,lucas,male,Robert E. Lucas Jr.,Robert E. Lucas Jr.,1937-09-15,1937.0,USA,USA,North America,"Yakima, WA, USA",2023.0,1,1995,Economic Sciences,11732784,"for having developed and applied the hypothesis of rational expectations, and thereby having transformed macroeconomic analysis and deepened our understanding of economic policy",University of Chicago,"Chicago, IL",USA,North America,1
284,curl,male,Robert F. Curl Jr.,Robert F. Curl Jr.,1933-08-23,1933.0,USA,USA,North America,"Alice, TX, USA",2022.0,1,1996,Chemistry,12000958,for their discovery of fullerenes,Rice University,"Houston, TX",USA,North America,1
771,engle,male,Robert F. Engle III,Robert F. Engle III,1942-11-10,1942.0,USA,USA,North America,"Syracuse, NY, USA",,1,2003,Economic Sciences,14930730,for methods of analyzing economic time series with time-varying volatility (ARCH),New York University,"New York, NY",USA,North America,1
458,furchgott,male,Robert F. Furchgott,Robert F. Furchgott,1916-06-04,1916.0,USA,USA,North America,"Charleston, SC, USA",2009.0,1,1998,Physiology or Medicine,12283299,for their discoveries concerning nitric oxide as a signalling molecule in the cardiovascular system,SUNY Health Science Center,"Brooklyn, NY",USA,North America,1
848,edwards,male,Robert G. Edwards,Robert G. Edwards,1925-09-27,1925.0,United Kingdom,United Kingdom,Europe,"Batley, United Kingdom",2013.0,1,2010,Physiology or Medicine,13681477,for the development of in vitro fertilization,University of Cambridge,Cambridge,United Kingdom,Europe,1
795,grubbs,male,Robert H. Grubbs,Robert H. Grubbs,1942-02-27,1942.0,USA,USA,North America,"Possum Trot, KY, USA",2021.0,1,2005,Chemistry,14809494,for the development of the metathesis method in organic synthesis,California Institute of Technology (Caltech),"Pasadena, CA",USA,North America,1
75,hofstadter,male,Robert Hofstadter,Robert Hofstadter,1915-02-05,1915.0,USA,USA,North America,"New York, NY, USA",1990.0,1,1961,Physics,3639892,for his pioneering studies of electron scattering in atomic nuclei and for his thereby achieved discoveries concerning the structure of the nucleons,Stanford University,"Stanford, CA",USA,North America,1
271,huber,male,Robert Huber,Robert Huber,1937-02-20,1937.0,Germany,Germany,Europe,"Munich, Germany",,1,1988,Chemistry,5874628,for the determination of the three-dimensional structure of a photosynthetic reaction centre,Max-Planck-Institut für Biochemie,Martinsried,Germany,Europe,1
799,aumann,male,Robert J. Aumann,Robert J. Aumann,1930-06-08,1930.0,Germany,Germany,Europe,"Frankfurt-on-the-Main, Germany",,1,2005,Economic Sciences,14809494,for having enhanced our understanding of conflict and cooperation through game-theory analysis,"University of Jerusalem, Center for RationalityHebrew",Jerusalem,Israel,Asia,1
878,lefkowitz,male,Robert J. Lefkowitz,Robert J. Lefkowitz,1943-04-15,1943.0,USA,USA,North America,"New York, NY, USA",,1,2012,Chemistry,10573021,for studies of G-protein-coupled receptors,Howard Hughes Medical Institute,,USA,North America,1
896,shiller,male,Robert J. Shiller,Robert J. Shiller,1946-03-29,1946.0,USA,USA,North America,"Detroit, MI, USA",,1,2013,Economic Sciences,10578918,for their empirical analysis of asset prices,Yale University,"New Haven, CT",USA,North America,1
297,koch,male,Robert Koch,Robert Koch,1843-12-11,1843.0,Germany,Germany,Europe,"Clausthal (now Clausthal-Zellerfeld), Germany",1910.0,1,1905,Physiology or Medicine,9629677,for his investigations and discoveries in relation to tuberculosis,Institute for Infectious Diseases,Berlin,Germany,Europe,1
701,solow,male,Robert M. Solow,Robert M. Solow,1924-08-23,1924.0,USA,USA,North America,"Brooklyn, NY, USA",2023.0,1,1987,Economic Sciences,5405582,for his contributions to the theory of economic growth,Massachusetts Institute of Technology (MIT),"Cambridge, MA",USA,North America,1
720,mundell,male,Robert Mundell,Robert A. Mundell,1932-10-24,1932.0,Canada,Canada,North America,"Kingston, ON, Canada",2021.0,1,1999,Economic Sciences,12707531,for his analysis of monetary and fiscal policy under different exchange rate regimes and his analysis of optimum currency areas,Columbia University,"New York, NY",USA,North America,1
232,mulliken,male,Robert S. Mulliken,Robert S. Mulliken,1896-06-07,1896.0,USA,USA,North America,"Newburyport, MA, USA",1986.0,1,1966,Chemistry,3521287,for his fundamental work concerning chemical bonds and the electronic structure of molecules by the molecular orbital method,University of Chicago,"Chicago, IL",USA,North America,1
96,schrieffer,male,Robert Schrieffer,John Robert Schrieffer,1931-05-31,1931.0,USA,USA,North America,"Oak Park, IL, USA",2019.0,1,1972,Physics,4230781,"for their jointly developed theory of superconductivity, usually called the BCS-theory",University of Pennsylvania,"Philadelphia, PA",USA,North America,1
709,fogel,male,Robert W. Fogel,Robert W. Fogel,1927-07-01,1927.0,USA,USA,North America,"New York, NY, USA",2013.0,1,1993,Economic Sciences,11436789,for having renewed research in economic history by applying economic theory and quantitative methods in order to explain economic and institutional change,University of Chicago,"Chicago, IL",USA,North America,1
388,holley,male,Robert W. Holley,Robert W. Holley,1922-01-28,1922.0,USA,USA,North America,"Urbana, IL, USA",1993.0,1,1968,Physiology or Medicine,3859767,for their interpretation of the genetic code and its function in protein synthesis,Cornell University,"Ithaca, NY",USA,North America,1
112,wilson,male,Robert Woodrow Wilson,Robert Woodrow Wilson,1936-01-10,1936.0,USA,USA,North America,"Houston, TX, USA",,1,1978,Physics,3665192,for their discovery of cosmic microwave background radiation,Bell Laboratories,"Holmdel, NJ",USA,North America,1
770,mackinnon,male,Roderick MacKinnon,Roderick MacKinnon,1956-02-19,1956.0,USA,USA,North America,"Burlington, MA, USA",,1,2003,Chemistry,14930730,for structural and mechanistic studies of ion channels,Rockefeller University,"New York, NY",USA,North America,1
399,porter,male,Rodney R. Porter,Rodney R. Porter,1917-10-08,1917.0,United Kingdom,United Kingdom,Europe,"Newton-le-Willows, United Kingdom",1985.0,1,1972,Physiology or Medicine,4230781,for their discoveries concerning the chemical structure of antibodies,University of Oxford,Oxford,United Kingdom,Europe,1
822,myerson,male,Roger B. Myerson,Roger B. Myerson,1951-03-29,1951.0,USA,USA,North America,"Boston, MA, USA",,1,2007,Economic Sciences,14291742,for having laid the foundations of mechanism design theory,University of Chicago,"Chicago, IL",USA,North America,1
806,kornberg,male,Roger D. Kornberg,Roger D. Kornberg,1947-04-24,1947.0,USA,USA,North America,"St. Louis, MO, USA",,1,2006,Chemistry,14608749,for his studies of the molecular basis of eukaryotic transcription,Stanford University,"Stanford, CA",USA,North America,1
411,guillemin,male,Roger Guillemin,Roger Guillemin,1924-01-11,1924.0,France,France,Europe,"Dijon, France",2024.0,1,1977,Physiology or Medicine,3896009,for their discoveries concerning the peptide hormone production of the brain,The Salk Institute,"San Diego, CA",USA,North America,1
609,gard,male,Roger Martin du Gard,Roger Martin du Gard,1881-03-23,1881.0,France,France,Europe,"Neuilly-sur-Seine, France",1958.0,1,1937,Literature,5963742,for the artistic power and truth with which he has depicted human conflict as well as some fundamental aspects of contemporary life in his novel-cycle <I>Les Thibault</I>,,,France,Europe,0
988,penrose,male,Roger Penrose,Roger Penrose,1931-08-08,1931.0,United Kingdom,United Kingdom,Europe,"Colchester, United Kingdom",,1,2020,Physics,12361835,for the discovery that black hole formation is a robust prediction of the general theory of relativity,University of Oxford,Oxford,United Kingdom,Europe,1
422,sperry,male,Roger W. Sperry,Roger W. Sperry,1913-08-20,1913.0,USA,USA,North America,"Hartford, CT, USA",1994.0,1,1981,Physiology or Medicine,3704688,for his discoveries concerning the functional specialization of the cerebral hemispheres,California Institute of Technology (Caltech),"Pasadena, CA",USA,North America,1
831,tsien,male,Roger Y. Tsien,Roger Y. Tsien,1952-02-01,1952.0,USA,USA,North America,"New York, NY, USA",2016.0,1,2008,Chemistry,13817016,"for the discovery and development of the green fluorescent protein, GFP",University of California,"San Diego, CA",USA,North America,1
456,zinkernagel,male,Rolf M. Zinkernagel,Rolf M. Zinkernagel,1944-01-06,1944.0,Switzerland,Switzerland,Europe,"Basel, Switzerland",,1,1996,Physiology or Medicine,12000958,for their discoveries concerning the specificity of the cell mediated immune defence,"University of Zurich, Institute of Experimental Immunology",Zurich,Switzerland,Europe,1
584,rolland,male,Romain Rolland,Romain Rolland,1866-01-29,1866.0,France,France,Europe,"Clamecy, France",1944.0,1,1915,Literature,7862394,as a tribute to the lofty idealism of his literary production and to the sympathy and love of truth with which he has described different types of human beings,,,France,Europe,0
234,norrish,male,Ronald G.W. Norrish,Ronald George Wreyford Norrish,1897-11-09,1897.0,United Kingdom,United Kingdom,Europe,"Cambridge, United Kingdom",1978.0,1,1967,Chemistry,3595829,"for their studies of extremely fast chemical reactions, effected by disturbing the equilibrium by means of very short pulses of energy",Institute of Physical Chemistry,Cambridge,United Kingdom,Europe,1
707,coase,male,Ronald H. Coase,Ronald H. Coase,1910-12-29,1910.0,United Kingdom,United Kingdom,Europe,"Willesden, United Kingdom",2013.0,1,1991,Economic Sciences,10968389,for his discovery and clarification of the significance of transaction costs and property rights for the institutional structure and functioning of the economy,University of Chicago,"Chicago, IL",USA,North America,1
294,ross,male,Ronald Ross,Ronald Ross,1857-05-13,1857.0,India,India,Asia,"Almora, India",1932.0,1,1902,Physiology or Medicine,10191492,"for his work on malaria, by which he has shown how it enters the organism and thereby has laid the foundation for successful research on this disease and methods of combating it",University College,Liverpool,United Kingdom,Europe,1
413,yalow,female,Rosalyn Yalow,Rosalyn Yalow,1921-07-19,1921.0,USA,USA,North America,"New York, NY, USA",2011.0,1,1977,Physiology or Medicine,3896009,for the development of radioimmunoassays of peptide hormones,Veterans Administration Hospital,"Bronx, NY",USA,North America,1
791,glauber,male,Roy J. Glauber,Roy J. Glauber,1925-09-01,1925.0,USA,USA,North America,"New York, NY, USA",2018.0,1,2005,Physics,14809494,for his contribution to the quantum theory of optical coherence,Harvard University,"Cambridge, MA",USA,North America,1
578,eucken,male,Rudolf Eucken,Rudolf Christoph Eucken,1846-01-05,1846.0,East Friesland,Germany,Europe,"Aurich, East Friesland (now Germany)",1926.0,1,1908,Literature,8958535,"in recognition of his earnest search for truth, his penetrating power of thought, his wide range of vision, and the warmth and strength in presentation with which in his numerous works he has vindicated and developed an idealistic philosophy of life",,,Germany,Europe,0
76,mossbauer,male,Rudolf Mössbauer,Rudolf Ludwig Mössbauer,1929-01-31,1929.0,Germany,Germany,Europe,"Munich, Germany",2011.0,1,1961,Physics,3639892,for his researches concerning the resonance absorption of gamma radiation and his discovery in this connection of the effect which bears his name,Technical University,Munich,Germany,Europe,1
277,marcus,male,Rudolph A. Marcus,Rudolph A. Marcus,1923-07-21,1923.0,Canada,Canada,North America,"Montreal, Canada",,1,1992,Chemistry,11613791,for his contributions to the theory of electron transfer reactions in chemical systems,California Institute of Technology (Caltech),"Pasadena, CA",USA,North America,1
577,kipling,male,Rudyard Kipling,Rudyard Kipling,1865-12-30,1865.0,British India,India,Asia,"Bombay, British India (now Mumbai, India)",1936.0,1,1907,Literature,8894198,"in consideration of the power of observation, originality of imagination, virility of ideas and remarkable talent for narration which characterize the creations of this world-famous author",,,United Kingdom,Europe,0
143,hulse,male,Russell A. Hulse,Russell A. Hulse,1950-11-28,1950.0,USA,USA,North America,"New York, NY, USA",,1,1993,Physics,11436789,"for the discovery of a new type of pulsar, a discovery that has opened up new possibilities for the study of gravitation",Princeton University,"Princeton, NJ",USA,North America,1
742,noyori,male,Ryoji Noyori,Ryoji Noyori,1938-09-03,1938.0,Japan,Japan,Asia,"Kobe, Japan",,1,2001,Chemistry,15547541,for their work on chirally catalysed hydrogenation reactions,Nagoya University,Nagoya,Japan,Asia,1
631,perse,male,Saint-John Perse,Saint-John Perse,1887-05-31,1887.0,"Guadeloupe, France","Guadeloupe, France",North America,"Pointe-à-Pitre, Guadeloupe, France",1975.0,1,1960,Literature,3369907,for the soaring flight and the evocative imagery of his poetry which in a visionary fashion reflects the conditions of our time,,,France,Europe,0
393,luria,male,Salvador E. Luria,Salvador E. Luria,1912-08-13,1912.0,Italy,Italy,Europe,"Turin, Italy",1991.0,1,1969,Physiology or Medicine,4023190,for their discoveries concerning the replication mechanism and the genetic structure of viruses,Massachusetts Institute of Technology (MIT),"Cambridge, MA",USA,North America,1
630,quasimodo,male,Salvatore Quasimodo,Salvatore Quasimodo,1901-08-20,1901.0,Italy,Italy,Europe,"Modica, Italy",1968.0,1,1959,Literature,3419788,"for his lyrical poetry, which with classical fire expresses the tragic experience of life in our own times",,,Italy,Europe,0
643,beckett,male,Samuel Beckett,Samuel Beckett,1906-04-13,1906.0,Ireland,Ireland,Europe,"Dublin, Ireland",1989.0,1,1969,Literature,4023190,"for his writing, which - in new forms for the novel and drama - in the destitution of modern man acquires its elevation",,,Ireland,Europe,0
106,ting,male,Samuel C.C. Ting,Samuel Chao Chung Ting,1936-01-27,1936.0,USA,USA,North America,"Ann Arbor, MI, USA",,1,1976,Physics,4226835,for their pioneering work in the discovery of a heavy elementary particle of a new kind,Massachusetts Institute of Technology (MIT),"Cambridge, MA",USA,North America,1
299,cajal,male,Santiago Ramón y Cajal,Santiago Ramón y Cajal,1852-05-01,1852.0,Spain,Spain,Europe,"Petilla de Aragón, Spain",1934.0,1,1906,Physiology or Medicine,9384824,in recognition of their work on the structure of the nervous system,Madrid University,Madrid,Spain,Europe,1
917,omura,male,Satoshi Ōmura,Satoshi Ōmura,1935-07-12,1935.0,Japan,Japan,Asia,"Yamanashi Prefecture, Japan",,1,2015,Physiology or Medicine,10602571,for their discoveries concerning a novel therapy against infections caused by roundworm parasites,Kitasato University,Tokyo,Japan,Asia,1
652,bellow,male,Saul Bellow,Saul Bellow,1915-06-10,1915.0,Canada,Canada,North America,"Lachine, Quebec (now Montreal), Canada",2005.0,1,1976,Literature,4226835,for the human understanding and subtle analysis of contemporary culture that are combined in his work,,,USA,North America,0
864,perlmutter,male,Saul Perlmutter,Saul Perlmutter,1959-00-00,1959.0,USA,USA,North America,"Champaign-Urbana, IL, USA",,1,2011,Physics,13335208,for the discovery of the accelerating expansion of the Universe through observations of distant supernovae,Lawrence Berkeley National Laboratory,"Berkeley, CA",USA,North America,1
672,heaney,male,Seamus Heaney,Seamus Heaney,1939-04-13,1939.0,Northern Ireland,Northern Ireland,Europe,"Casteldàwson, Northern Ireland",2013.0,1,1995,Literature,11732784,"for works of lyrical beauty and ethical depth, which exalt everyday miracles and the living past",,,Ireland,Europe,0
532,macbride,male,Seán MacBride,Seán MacBride,1904-01-26,1904.0,France,France,Europe,"Paris, France",1988.0,1,1974,Peace,4126741,for his efforts to secure and develop human rights throughout the world,,,Ireland,Europe,0
579,lagerlof,female,Selma Lagerlöf,Selma Ottilia Lovisa Lagerlöf,1858-11-20,1858.0,Sweden,Sweden,Europe,"Mårbacka, Sweden",1940.0,1,1909,Literature,8958535,"in appreciation of the lofty idealism, vivid imagination and spiritual perception that characterize her writings",,,Sweden,Europe,0
353,waksman,male,Selman A. Waksman,Selman Abraham Waksman,1888-07-22,1888.0,Russian Empire,Ukraine,Europe,"Priluka, Russian Empire (now Nova Pryluka, Ukraine)",1973.0,1,1952,Physiology or Medicine,3220326,"for his discovery of streptomycin, the first antibiotic effective against tuberculosis",Rutgers University,"New Brunswick, NJ",USA,North America,1
876,haroche,male,Serge Haroche,Serge Haroche,1944-09-11,1944.0,Morocco,Morocco,Africa,"Casablanca, Morocco",,1,2012,Physics,10573021,for ground-breaking experimental methods that enable measuring and manipulation of individual quantum systems,Collège de France,Paris,France,Europe,1
367,ochoa,male,Severo Ochoa,Severo Ochoa,1905-09-24,1905.0,Spain,Spain,Europe,"Luarca, Spain",1993.0,1,1959,Physiology or Medicine,3419788,for their discovery of the mechanisms in the biological synthesis of ribonucleic acid and deoxyribonucleic acid,"New York University, College of Medicine","New York, NY",USA,North America,1
113,glashow,male,Sheldon Glashow,Sheldon Lee Glashow,1932-12-05,1932.0,USA,USA,North America,"New York, NY, USA",,1,1979,Physics,3778486,"for their contributions to the theory of the unified weak and electromagnetic interaction between elementary particles, including, inter alia, the prediction of the weak neutral current","Harvard University, Lyman Laboratory","Cambridge, MA",USA,North America,1
558,peres,male,Shimon Peres,Shimon Peres,1923-08-16,1923.0,Poland,Belarus,Europe,"Vishneva, Poland (now Belarus)",2016.0,1,1994,Peace,11696265,for their efforts to create peace in the Middle East,,,Israel,Asia,0
1049,sakaguchi,male,Shimon Sakaguchi,Shimon Sakaguchi,1951-01-19,1951.0,Japan,Japan,Asia,"Nagahama, Shiga, Japan",,1,2025,Physiology or Medicine,11000000,for their discoveries concerning peripheral immune tolerance,The University of Osaka,Osaka,Japan,Asia,1
875,yamanaka,male,Shinya Yamanaka,Shinya Yamanaka,1962-09-04,1962.0,Japan,Japan,Asia,"Osaka, Japan",,1,2012,Physiology or Medicine,10573021,for the discovery that mature cells can be reprogrammed to become pluripotent,Kyoto University,Kyoto,Japan,Asia,1
773,ebadi,female,Shirin Ebadi,Shirin Ebadi,1947-06-21,1947.0,Iran,Iran,Asia,"Hamadan, Iran",,1,2003,Peace,14930730,for her efforts for democracy and human rights. She has focused especially on the struggle for the rights of women and children,,,Iran,Asia,0
